 0.78039 0.1073 0.65889 0.32502 0.88899 0.57659 0.89417 0.43006 0.044315 0.28902 0.88505 0.51425 0.55919 0.50197 0.8073 0.14234 0.84204 0.68533 0.52305 0.0034743 -1
 0.029018 0.32709 0.9209 0.98116 0.84321 0.72904 0.45329 0.5363 0.19368 0.045738 0.06831 0.17077 0.90825 0.29526 0.4504 0.38126 0.82223 0.12921 0.81819 0.2085 -1
 0.8962 0.97107 0.89269 0.10218 0.15758 0.083959 0.33059 0.48855 0.58407 0.30159 0.53309 0.41408 0.79201 0.22619 0.56526 0.27203 0.65249 0.62635 0.17723 0.44703 -1
 0.86118 0.024977 0.058865 0.97811 0.22618 0.21709 0.099819 0.57857 0.38672 0.52752 0.53886 0.62801 0.70271 0.63711 0.78578 0.71965 0.96904 0.0053136 0.74955 0.86214 -1
 0.56038 0.77031 0.51582 0.36095 0.4619 0.0638 0.60959 0.11831 0.58308 0.38986 0.78959 0.6009 0.41241 0.82041 0.83916 0.53413 0.36227 0.5108 0.35272 0.019166 -1
 0.75457 0.81589 0.010187 0.79979 0.012423 0.026243 0.84434 0.14833 0.74687 0.58827 0.25287 0.95827 0.86427 0.99027 0.36134 0.28294 0.73584 0.55256 0.18149 0.32895 1
 0.35762 0.93779 0.21651 0.18128 0.23092 0.98322 0.86352 0.15111 0.69369 0.78932 0.33417 0.059341 0.82454 0.58876 0.85327 0.54707 0.61243 0.17454 0.0086496 0.57042 -1
 0.32355 0.71802 0.54276 0.94483 0.60323 0.22733 0.54621 0.57813 0.29819 0.41178 0.77725 0.4725 0.53194 0.15033 0.47386 0.70801 0.88796 0.5699 0.29178 0.89726 -1
 0.75419 0.36411 0.42889 0.70057 0.060658 0.82707 0.84938 0.21424 0.52501 0.027955 0.33827 0.47691 0.16559 0.71655 0.067252 0.26577 0.63444 0.24722 0.51533 0.52728 -1
 0.34619 0.2042 0.1891 0.81945 0.11511 0.069102 0.55806 0.3573 0.67361 0.70614 0.74801 0.65705 0.95345 0.51576 0.30324 0.5585 0.48826 0.63356 0.017798 0.25464 1
 0.52443 0.27058 0.47125 0.066516 0.82619 0.44714 0.12933 0.88086 0.3081 0.9351 0.99392 0.46557 0.25693 0.57283 0.23439 0.25684 0.68384 0.016712 0.027385 0.36821 -1
 0.47864 0.49845 0.30528 0.87657 0.25254 0.10998 0.58263 0.67061 0.59818 0.17357 0.77458 0.47193 0.81221 0.35864 0.631 0.63935 0.74468 0.38334 0.77182 0.030919 1
 0.017191 0.68815 0.21701 0.77049 0.87629 0.80087 0.045835 0.1037 0.21546 0.76851 0.35156 0.71922 0.84273 0.83538 0.85748 0.74128 0.29259 0.056633 0.90589 0.81668 1
 0.18568 0.096041 0.8541 0.73304 0.32371 0.85687 0.54914 0.6595 0.54121 0.38158 0.22333 0.85953 0.22318 0.65347 0.80347 0.56068 0.20957 0.40191 0.74766 0.12127 1
 0.26195 0.4854 0.33186 0.80207 0.92433 0.12425 0.89768 0.84126 0.68314 0.60958 0.53794 0.20611 0.55423 0.55254 0.4303 0.14049 0.36272 0.87063 0.69577 0.75871 1
 0.54352 0.11945 0.33272 0.76423 0.19247 0.047137 0.11812 0.66901 0.82418 0.85657 0.73018 0.64359 0.18999 0.60424 0.82539 0.21923 0.16815 0.34168 0.015859 0.57053 1
 0.8763 0.30952 0.48261 0.040638 0.30588 0.1592 0.95587 0.22061 0.92702 0.6408 0.50843 0.45401 0.98641 0.45401 0.29229 0.58682 0.86402 0.93297 0.68515 0.067028 1
 0.14844 0.3017 0.8472 0.30194 0.98049 0.40305 0.90695 0.20582 0.55275 0.79429 0.74345 0.86744 0.53587 0.75046 0.36148 0.5617 0.11693 0.58368 0.68153 0.10667 1
 0.80659 0.30434 0.96787 0.22407 0.76626 0.71851 0.83041 0.37087 0.71183 0.93186 0.19178 0.48568 0.1182 0.38025 0.02202 0.5032 0.17612 0.27822 0.85798 0.87697 -1
 0.94051 0.33007 0.27027 0.46807 0.92897 0.041362 0.89802 0.68676 0.356 0.52316 0.1043 0.16167 0.74513 0.90305 0.4663 0.62877 0.75024 0.77912 0.051375 0.46043 1
 0.6071 0.27076 0.55406 0.19366 0.61454 0.79323 0.64667 0.10027 0.44578 0.38441 0.80505 0.68018 0.14021 0.82935 0.51774 0.46209 0.21586 0.50106 0.46344 0.57786 1
 0.010414 0.31519 0.63752 0.98886 0.38589 0.3254 0.60718 0.20366 0.073073 0.35159 0.72752 0.4475 0.15916 0.58744 0.0053893 0.83574 0.2304 0.43437 0.67971 0.32897 1
 0.30418 0.077292 0.54552 0.96785 0.70906 0.64465 0.88825 0.077741 0.70006 0.87153 0.8308 0.016387 0.44444 0.68605 0.516 0.015096 0.88851 0.022345 0.88111 0.1166 -1
 0.99274 0.92123 0.29876 0.67682 0.90175 0.34833 0.48149 0.062768 0.56767 0.74726 0.10069 0.51803 0.63922 0.49767 0.019866 0.19009 0.42801 0.020845 0.24544 0.33344 -1
 0.118 0.4411 0.091704 0.33209 0.15943 0.98355 0.55121 0.43746 0.52326 0.37896 0.95235 0.81003 0.69538 0.13987 0.58965 0.74374 0.97238 0.94903 0.14479 0.028771 1
 0.36115 0.52674 0.87104 0.25396 0.15738 0.32906 0.95533 0.09539 0.56858 0.41648 0.17866 0.055364 0.77507 0.12544 0.31225 0.44691 0.27526 0.69695 0.50933 0.8105 1
 0.096595 0.93484 0.65846 0.32822 0.36074 0.39006 0.11189 0.33069 0.34891 0.31549 0.76814 0.82125 0.82493 0.80497 0.98216 0.39867 0.41956 0.80612 0.058445 0.7605 1
 0.84137 0.58342 0.14045 0.42222 0.39334 0.77266 0.31843 0.43204 0.083901 0.95108 0.31537 0.67554 0.75496 0.38659 0.76625 0.91943 0.30916 0.81577 0.027614 0.58406 1
 0.036447 0.29771 0.70031 0.14064 0.7998 0.61503 0.15054 0.32771 0.68602 0.57987 0.87432 0.72806 0.94 0.13715 0.028138 0.098107 0.97382 0.63147 0.94328 0.65057 -1
 0.67868 0.49524 0.7058 0.98947 0.40381 0.91325 0.40569 0.35576 0.71569 0.39326 0.41371 0.60891 0.75412 0.13875 0.59397 0.69379 0.54363 0.21694 0.86015 0.066325 -1
 0.70997 0.35467 0.87927 0.98635 0.11387 0.75643 0.88281 0.38713 0.64549 0.24775 0.1988 0.88697 0.55346 0.20848 0.48442 0.77562 0.74076 0.03793 0.77637 0.064481 -1
 0.051973 0.25045 0.52706 0.31446 0.38261 0.49274 0.97917 0.32262 0.27531 0.6536 0.68395 0.63473 0.411 0.78607 0.88537 0.6957 0.76315 0.47933 0.9991 0.4516 1
 0.0495 0.27859 0.2977 0.82725 0.58961 0.47461 0.67573 0.99678 0.70352 0.68891 0.42443 0.74308 0.39159 0.17953 0.74507 0.92502 0.3846 0.6027 0.26274 0.43944 1
 0.77444 0.2093 0.58062 0.73762 0.9806 0.41635 0.34152 0.85968 0.4059 0.23159 0.01919 0.81257 0.65309 0.36844 0.12516 0.72947 0.52029 0.21218 0.68219 0.0089332 -1
 0.059188 0.51567 0.34598 0.25502 0.0015323 0.64521 0.20956 0.75532 0.49376 0.4331 0.88842 0.059855 0.45987 0.084231 0.51397 0.65545 0.8205 0.94444 0.72389 0.53015 1
 0.29956 0.28247 0.3848 0.93433 0.82595 0.88376 0.0062134 0.86119 0.56083 0.32253 0.50334 0.42016 0.64977 0.91464 0.46432 0.61742 0.33188 0.025827 0.67468 0.6589 -1
 0.91389 0.19808 0.69625 0.57196 0.29185 0.12927 0.36461 0.57126 0.63702 0.08915 0.062988 0.84212 0.030161 0.061395 0.59594 0.99042 0.69531 0.78657 0.28606 0.79996 1
 0.74189 0.44282 0.57949 0.77749 0.91141 0.74476 0.55788 0.51093 0.712 0.98769 0.23489 0.10725 0.18027 0.60058 0.49325 0.97882 0.82538 0.097589 0.92496 0.4473 1
 0.57061 0.46743 0.95333 0.59937 0.32958 0.92664 0.18816 0.11753 0.068519 0.37058 0.72819 0.055098 0.14964 0.56228 0.11752 0.47206 0.55596 0.46806 0.33051 0.43562 -1
 0.11174 0.18407 0.94598 0.80188 0.27531 0.91187 0.75937 0.23468 0.070764 0.67047 0.5095 0.34194 0.80688 0.64602 0.5743 0.43425 0.48667 0.52114 0.17689 0.11908 -1
 0.8606 0.19403 0.5121 0.7882 0.7144 0.56107 0.48612 0.82345 0.6617 0.03322 0.077217 0.7938 0.20442 0.38841 0.74906 0.62108 0.81992 0.11426 0.033402 0.41841 -1
 0.0083049 0.99831 0.33637 0.62698 0.25361 0.7003 0.026272 0.28237 0.29093 0.20159 0.4932 0.18025 0.47331 0.72614 0.99453 0.63619 0.46853 0.96863 0.54037 0.41607 1
 0.24732 0.22907 0.93731 0.98342 0.17716 0.47067 0.40341 0.57815 0.94503 0.61891 0.70697 0.49937 0.31179 0.54265 0.31395 0.17686 0.86624 0.73706 0.023766 0.12973 -1
 0.42211 0.61378 0.74276 0.89907 0.53361 0.92342 0.36973 0.32758 0.65822 0.9683 0.48586 0.99986 0.5589 0.48 0.54717 0.67714 0.35032 0.40587 0.60796 0.54343 1
 0.84091 0.31789 0.83974 0.43208 0.95905 0.86957 0.087376 0.82149 0.55024 0.20205 0.97188 0.45134 0.32177 0.40658 0.66184 0.38307 0.84458 0.53561 0.11075 0.28118 -1
 0.59763 0.08333 0.75885 0.43504 0.75628 0.45458 0.032123 0.082835 0.95314 0.034239 0.7865 0.6913 0.14002 0.055397 0.41616 0.81507 0.88605 0.27722 0.078616 0.4503 -1
 0.040337 0.598 0.22967 0.24532 0.47037 0.99014 0.10363 0.20838 0.37072 0.50849 0.44868 0.9326 0.61425 0.97559 0.42458 0.69834 0.18915 0.40195 0.7077 0.23373 -1
 0.4207 0.17019 0.14391 0.99683 0.71318 0.10529 0.2115 0.49923 0.53526 0.071662 0.2605 0.18816 0.15426 0.79322 0.54904 0.36076 0.13225 0.97637 0.56246 0.77134 -1
 0.22771 0.49311 0.25564 0.051882 0.55804 0.79598 0.65773 0.69596 0.39393 0.8739 0.26635 0.2819 0.95188 0.057522 0.77828 0.67206 0.87324 0.63102 0.32648 0.54784 1
 0.55558 0.67455 0.32966 0.77389 0.24191 0.44311 0.76846 0.84855 0.14999 0.13572 0.18296 0.95091 0.4379 0.080074 0.77344 0.023849 0.10969 0.90578 0.29255 0.90547 -1
 0.61596 0.27231 0.12755 0.65954 0.15346 0.55366 0.3644 0.45537 0.23896 0.34791 0.90985 0.051495 0.042417 0.97722 0.93624 0.11504 0.028107 0.85306 0.97865 0.49289 -1
 0.23559 0.87511 0.96828 0.76741 0.88617 0.99303 0.13056 0.22684 0.93445 0.71675 0.51801 0.36152 0.56632 0.92535 0.32713 0.72394 0.35378 0.35924 0.17819 0.36935 1
 0.12564 0.24461 0.19105 0.15881 0.87147 0.17098 0.40422 0.7806 0.78957 0.31233 0.58911 0.61899 0.82557 0.63665 0.61323 0.37023 0.0059029 0.035474 0.3038 0.41818 -1
 0.69651 0.98173 0.6263 0.36637 0.34105 0.29002 0.15261 0.80954 0.50198 0.49042 0.32712 0.58426 0.45222 0.28056 0.78539 0.92554 0.31567 0.15911 0.031611 0.98858 -1
 0.68939 0.69088 0.83859 0.28116 0.59427 0.27318 0.55121 0.66351 0.056795 0.4933 0.11254 0.66867 0.85669 0.37612 0.97338 0.29407 0.31176 0.79433 0.13977 0.13366 -1
 0.3551 0.11171 0.75123 0.080551 0.047285 0.10612 0.8539 0.20882 0.097356 0.36881 0.17967 0.042713 0.89271 0.029876 0.31205 0.35851 0.40495 0.48992 0.5424 0.15263 1
 0.62216 0.37349 0.42662 0.17663 0.91904 0.20961 0.35667 0.20377 0.10301 0.60793 0.92258 0.31633 0.46663 0.49842 0.08638 0.99742 0.30106 0.71222 0.18638 0.78334 1
 0.35017 0.6889 0.38058 0.025605 0.0088094 0.025503 0.92988 0.30481 0.46042 0.0025801 0.66533 0.23934 0.010278 0.71296 0.10663 0.40877 0.25738 0.63817 0.48518 0.16455 1
 0.3359 0.20311 0.93971 0.59185 0.92872 0.71522 0.73291 0.98871 0.86339 0.1329 0.90816 0.73488 0.96978 0.10071 0.55188 0.1783 0.9616 0.95681 0.90039 0.86215 -1
 0.83637 0.91561 0.87901 0.29307 0.92548 0.89666 0.99031 0.1052 0.62127 0.086765 0.43158 0.96755 0.006577 0.86189 0.70387 0.31408 0.36847 0.13834 0.83999 0.51759 1
 0.87943 0.26555 0.73243 0.42137 0.58055 0.36778 0.10648 0.73748 0.91234 0.8672 0.027192 0.16403 0.74975 0.53861 0.89416 0.84231 0.076786 0.82552 0.1938 0.070703 1
 0.078182 0.68204 0.31211 0.080999 0.72992 0.85783 0.79283 0.85979 0.4113 0.9351 0.46726 0.4144 0.028125 0.30563 0.77415 0.53765 0.73059 0.71644 0.67658 0.53114 1
 0.63781 0.91581 0.98539 0.72251 0.15068 0.86789 0.91538 0.21378 0.6261 0.12533 0.14896 0.7879 0.60263 0.70457 0.59953 0.67292 0.24942 0.081642 0.063683 0.75856 1
 0.72272 0.39921 0.070412 0.90946 0.077411 0.017834 0.0085079 0.22153 0.2501 0.36333 0.54473 0.64938 0.094366 0.90284 0.18447 0.24159 0.20883 0.66815 0.2386 0.98449 1
 0.089952 0.95296 0.23506 0.7782 0.50528 0.28022 0.61378 0.62291 0.56279 0.84583 0.81711 0.57098 0.22871 0.20969 0.81735 0.9617 0.4695 0.0033803 0.23776 0.94254 1
 0.48915 0.9812 0.97545 0.31547 0.32507 0.20232 0.66354 0.30779 0.69645 0.4551 0.4067 0.1997 0.94232 0.62246 0.75442 0.14902 0.97531 0.40552 0.98714 0.45044 -1
 0.66622 0.3012 0.38092 0.070554 0.91348 0.17417 0.61121 0.4515 0.61978 0.77107 0.48592 0.12528 0.49894 0.54743 0.83338 0.73063 0.71559 0.42251 0.027413 0.88646 1
 0.68111 0.63494 0.98466 0.39972 0.68699 0.95977 0.39953 0.22357 0.28323 0.67902 0.85656 0.4558 0.95462 0.71124 0.008851 0.40818 0.0084767 0.75503 0.48567 0.089598 1
 0.18922 0.89153 0.36559 0.82711 0.094162 0.46133 0.24264 0.94982 0.29864 0.48039 0.54099 0.33344 0.67632 0.66393 0.22797 0.56652 0.0978 0.74133 0.0054107 0.36968 1
 0.88253 0.79334 0.63243 0.43028 0.5098 0.68409 0.49168 0.54867 0.44453 0.93221 0.13287 0.50165 0.93956 0.51377 0.97125 0.8293 0.42533 0.07414 0.24224 0.95549 -1
 0.24251 0.69452 0.77184 0.025614 0.59391 0.32656 0.6947 0.33115 0.39988 0.36388 0.14007 0.64844 0.5413 0.37306 0.086633 0.43031 0.16723 0.84169 0.13649 0.11954 1
 0.42449 0.9673 0.33072 0.25598 0.53625 0.82689 0.50478 0.66949 0.81741 0.38548 0.65709 0.71638 0.53156 0.68247 0.25566 0.30591 0.68314 0.68966 0.75558 0.28888 1
 0.93543 0.46792 0.892 0.72117 0.16962 0.78075 0.56452 0.60945 0.31924 0.17241 0.69518 0.76154 0.90518 0.75606 0.08907 0.27459 0.90194 0.37844 0.7606 0.19027 -1
 0.7565 0.37974 0.35882 0.0019127 0.87303 0.83851 0.90061 0.61569 0.16307 0.87484 0.48574 0.077644 0.96232 0.29543 0.81217 0.25114 0.69257 0.38589 0.77094 0.7541 -1
 0.64336 0.51671 0.98953 0.28194 0.36102 0.52232 0.23905 0.55452 0.38231 0.031207 0.13018 0.41673 0.13699 0.62756 0.38644 0.089222 0.77108 0.23256 0.67877 0.064503 -1
 0.20324 0.30231 0.62256 0.43211 0.82363 0.21153 0.98927 0.35328 0.1026 0.09218 0.26958 0.72142 0.89692 0.79726 0.80656 0.61 0.29129 0.88831 0.23788 0.42112 1
 0.88287 0.54391 0.015536 0.10812 0.95967 0.56785 0.42771 0.24332 0.92047 0.80922 0.91409 0.29963 0.40478 0.014249 0.52175 0.016165 0.29544 0.044116 0.2923 0.85317 -1
 0.62782 0.35694 0.01839 0.71134 0.54354 0.40537 0.83385 0.1146 0.65616 0.40252 0.657 0.98353 0.32284 0.34048 0.46536 0.37788 0.20431 0.5076 0.9531 0.2667 1
 0.21314 0.37439 0.70155 0.74871 0.014532 0.41474 0.28956 0.39385 0.67994 0.61249 0.27401 0.24955 0.027706 0.85403 0.28686 0.69748 0.57575 0.24389 0.30296 0.6376 1
 0.83234 0.14623 0.11209 0.25782 0.18306 0.56889 0.72055 0.27667 0.47647 0.3901 0.33708 0.27604 0.53229 0.43164 0.82313 0.86496 0.91972 0.94148 0.95201 0.71273 1
 0.091352 0.46121 0.060712 0.37797 0.81287 0.40746 0.80264 0.50034 0.36948 0.79092 0.71862 0.19911 0.16114 0.7844 0.65644 0.16843 0.025174 0.97053 0.010885 0.99683 1
 0.25187 0.77117 0.74259 0.86283 0.65132 0.56375 0.18152 0.29459 0.045509 0.54673 0.77958 0.42589 0.87512 0.20783 0.13084 0.65188 0.41736 0.63455 0.7612 0.73553 -1
 0.30616 0.74704 0.26251 0.15164 0.21984 0.61012 0.52385 0.13125 0.33949 0.31653 0.57224 0.76818 0.86911 0.4415 0.24526 0.97548 0.070236 0.13923 0.25296 0.43818 1
 0.72607 0.91373 0.20267 0.014653 0.80341 0.9912 0.61634 0.89114 0.6093 0.22055 0.70988 0.94329 0.97168 0.69984 0.38645 0.95345 0.59885 0.2272 0.44856 0.013453 1
 0.73855 0.55176 0.11947 0.089567 0.50562 0.0057429 0.8046 0.83271 0.58361 0.043918 0.75104 0.29764 0.70373 0.82591 0.70078 0.35826 0.86127 0.33241 0.92811 0.62809 -1
 0.71968 0.19252 0.031128 0.11371 0.6313 0.094311 0.59697 0.36039 0.96965 0.7233 0.80706 0.029411 0.075831 0.25568 0.045736 0.93579 0.16142 0.0051614 0.54636 0.45483 1
 0.49993 0.48975 0.37385 0.49176 0.19217 0.95487 0.32505 0.016103 0.14449 0.7331 0.27013 0.91332 0.51696 0.98043 0.11678 0.97119 0.18231 0.76028 0.94584 0.94728 1
 0.27539 0.44976 0.63997 0.22397 0.72877 0.45095 0.64358 0.6198 0.014705 0.79407 0.53826 0.43853 0.97399 0.61284 0.30479 0.49317 0.88105 0.98124 0.92175 0.40242 -1
 0.75098 0.081982 0.34097 0.65509 0.38528 0.87883 0.57946 0.957 0.55783 0.83234 0.047343 0.21451 0.67914 0.17675 0.83412 0.032147 0.74825 0.56024 0.23999 0.50315 -1
 0.76217 0.43676 0.7185 0.85574 0.61433 0.27221 0.26666 0.0086353 0.13038 0.19078 0.66615 0.56083 0.14692 0.831 0.18114 0.92989 0.049309 0.83798 0.9116 0.92963 -1
 0.76262 0.19825 0.72556 0.5998 0.46889 0.0013811 0.61251 0.73143 0.24186 0.51981 0.38932 0.94766 0.592 0.53103 0.31284 0.26237 0.33232 0.46114 0.65621 0.96284 -1
 0.85878 0.65807 0.079283 0.84371 0.943 0.25393 0.33181 0.95587 0.39645 0.50436 0.96209 0.055346 0.31759 0.947 0.9845 0.09267 0.22437 0.095103 0.10289 0.41389 1
 0.40641 0.73208 0.70944 0.85804 0.63654 0.84296 0.59431 0.46539 0.28665 0.10452 0.35857 0.32485 0.4579 0.1101 0.71626 0.48878 0.12917 0.36374 0.8673 0.22019 -1
 0.38449 0.95885 0.55565 0.52175 0.84758 0.23071 0.78642 0.91295 0.90688 0.24703 0.24868 0.21286 0.63643 0.85939 0.42157 0.52281 0.24537 0.29779 0.78231 0.82311 1
 0.70165 0.03065 0.61779 0.52545 0.049234 0.94973 0.79372 0.49625 0.32991 0.74398 0.37068 0.79317 0.79715 0.39548 0.51938 0.77874 0.19154 0.65026 0.03564 0.86951 1
 0.24661 0.38286 0.37556 0.57322 0.62269 0.68637 0.030281 0.44634 0.49871 0.25337 0.58405 0.8967 0.68008 0.98828 0.20985 0.63079 0.1565 0.56276 0.8299 0.27316 1
 0.41341 0.038878 0.40903 0.39034 0.65027 0.62402 0.15208 0.96653 0.78307 0.59753 0.90614 0.55587 0.79095 0.75708 0.45355 0.89842 0.31168 0.46099 0.6452 0.082337 1
 0.3839 0.49661 0.42671 0.67739 0.51868 0.99277 0.61734 0.8447 0.667 0.13103 0.74592 0.71006 0.78586 0.33052 0.8739 0.95426 0.59375 0.58987 0.55246 0.54666 1
 0.57248 0.28308 0.077316 0.6544 0.34925 0.23321 0.44076 0.2166 0.58637 0.35069 0.85568 0.82064 0.41975 0.62286 0.67712 0.090262 0.74427 0.19684 0.65677 0.42457 -1
 0.85653 0.0092523 0.41482 0.6469 0.37178 0.20793 0.79679 0.13018 0.22961 0.44091 0.679 0.051081 0.089764 0.094039 0.26057 0.46812 0.43062 0.075948 0.76084 0.43992 -1
 0.46868 0.62855 0.72231 0.44503 0.90658 0.8373 0.97645 0.022316 0.8478 0.4398 0.30203 0.10804 0.65308 0.62026 0.36014 0.11614 0.22216 0.70356 0.42473 0.93968 1
 0.21191 0.00735 0.79386 0.55652 0.75256 0.60723 0.92063 0.80233 0.36042 0.12839 0.95486 0.25042 0.6223 0.19848 0.62099 0.84508 0.015415 0.074777 0.3798 0.71024 -1
 0.65522 0.37017 0.8014 0.88064 0.45955 0.77653 0.30387 0.037833 0.89472 0.93648 0.046861 0.30765 0.67401 0.93478 0.2329 0.55711 0.58636 0.34514 0.72185 0.80618 1
 0.86312 0.36589 0.41342 0.19708 0.5868 0.2074 0.50478 0.1329 0.96577 0.082218 0.17757 0.88292 0.71813 0.56581 0.55255 0.62298 0.81498 0.050665 0.13261 0.59568 -1
 0.22846 0.68883 0.45553 0.83663 0.9186 0.46047 0.067555 0.12301 0.070704 0.57803 0.56534 0.36008 0.0091803 0.11917 0.14669 0.69388 0.91276 0.4024 0.089309 0.84215 1
 0.38819 0.32568 0.60344 0.016178 0.11787 0.78378 0.74353 0.29879 0.12511 0.73018 0.12774 0.30445 0.84618 0.28665 0.51898 0.5813 0.76367 0.54421 0.59969 0.39818 1
 0.31575 0.25885 0.19291 0.90712 0.3731 0.57655 0.62262 0.46154 0.2455 0.4227 0.026282 0.84056 0.86616 0.055508 0.034291 0.24279 0.57851 0.54708 0.61402 0.13453 -1
 0.38548 0.74849 0.34287 0.94746 0.14197 0.34458 0.032965 0.06575 0.27829 0.8428 0.013034 0.85597 0.32964 0.045614 0.49011 0.44797 0.45059 0.80468 0.28994 0.78422 1
 0.56267 0.37194 0.89363 0.16888 0.42311 0.87659 0.67001 0.99302 0.6478 0.6859 0.58327 0.158 0.14452 0.10069 0.73011 0.90149 0.55625 0.78663 0.16281 0.32284 1
 0.19646 0.75454 0.084495 0.070457 0.21595 0.22872 0.017103 0.44663 0.60601 0.30005 0.93953 0.75465 0.80629 0.4668 0.61645 0.84037 0.41894 0.12177 0.90082 0.025511 1
 0.48457 0.88174 0.22229 0.033731 0.86922 0.82124 0.026584 0.18653 0.86315 0.97364 0.45584 0.67842 0.2435 0.034122 0.40345 0.51473 0.86687 0.47257 0.56057 0.53099 -1
 0.886 0.76647 0.35882 0.25521 0.06924 0.34297 0.16343 0.1228 0.85657 0.24474 0.15957 0.64459 0.24904 0.62725 0.17636 0.78633 0.62319 0.86925 0.037514 0.53112 1
