0.84747 0.64503 0.011196 0.53983	1
0.49067 0.78682 0.15697 0.089691	-1
0.92475 0.60457 0.64656 0.93019	1
0.63634 0.80437 0.44479 0.18618	-1
0.19157 0.60461 0.40676 0.95747	1
0.5551 0.89083 0.2496 0.65735	1
0.93298 0.76517 0.25749 0.035361	-1
0.2199 0.21024 0.10609 0.33801	-1
0.81888 0.42535 0.37241 0.74882	1
0.32533 0.40846 0.037799 0.004201	-1
0.4737 0.14999 0.66915 0.8465	1
0.16804 0.44428 0.51001 0.66228	1
0.86743 0.8456 0.17056 0.95574	1
0.28583 0.93363 0.91645 0.95502	1
0.83711 0.59571 0.3367 0.97731	1
0.32174 0.85545 0.71378 0.91737	1
0.52212 0.36278 0.66123 0.75587	1
0.21409 0.1191 0.11796 0.75938	1
0.38188 0.29273 0.27347 0.23086	-1
0.72916 0.73744 0.90535 0.13761	1
0.059381 0.25354 0.22097 0.83323	1
0.36486 0.91348 0.14745 0.57585	-1
0.68553 0.062004 0.70984 0.66362	1
0.93301 0.86593 0.17125 0.77453	1
0.61463 0.4409 0.75333 0.89446	1
0.12285 0.057161 0.58692 0.49092	1
0.56427 0.42429 0.41168 0.44017	1
0.29777 0.69766 0.8302 0.061072	-1
0.53183 0.69574 0.73405 0.90509	1
0.61368 0.29695 0.35748 0.841	1
0.85256 0.0045204 0.85749 0.38761	1
0.46745 0.45305 0.44254 0.72515	1
0.71941 0.19092 0.24009 0.89824	1
0.73892 0.44994 0.78128 0.18219	1
0.31277 0.92634 0.29642 0.46112	-1
0.11872 0.89219 0.794 0.28731	-1
0.54582 0.79468 0.18279 0.048142	-1
0.83241 0.46586 0.10901 0.048364	-1
0.89567 0.69597 0.89578 0.10248	1
0.24917 0.76999 0.20536 0.56092	-1
0.83858 0.81299 0.95404 0.62472	1
0.21222 0.21892 0.84233 0.83773	1
0.31804 0.5679 0.55799 0.15455	-1
0.81836 0.32376 0.50428 0.2733	1
0.74487 0.78055 0.18939 0.25642	-1
0.14736 0.74033 0.48418 0.0015921	-1
0.80975 0.072057 0.71856 0.86265	1
0.92345 0.37355 0.34499 0.89149	1
0.38189 0.089103 0.31269 0.72856	1
0.49649 0.25659 0.65471 0.94681	1
0.10242 0.27703 0.52294 0.85126	1
0.35479 0.17024 0.79189 0.86742	1
0.70429 0.69697 0.062243 0.964	1
0.29857 0.77505 0.65087 0.28314	-1
0.68766 0.51467 0.63235 0.44751	1
0.15416 0.83044 0.69105 0.027009	-1
0.83522 0.32071 0.52787 0.10613	1
0.83811 0.3915 0.57094 0.47851	1
0.57131 0.88752 0.53706 0.55403	1
0.93257 0.64968 0.24587 0.81109	1
0.29608 0.083328 0.74109 0.35551	1
0.46203 0.18142 0.063792 0.92144	1
0.41203 0.53101 0.77315 0.62032	1
0.36268 0.29523 0.71811 0.70884	1
0.39207 0.53465 0.28893 0.93615	1
0.95333 0.40831 0.29404 0.41991	1
0.94916 0.34266 0.87255 0.43527	1
0.19017 0.47568 0.14256 0.44132	-1
0.85894 0.9006 0.23357 0.80459	1
0.67525 0.86288 0.013998 0.28517	-1
0.88734 0.64802 0.36704 0.54815	1
0.84748 0.20105 0.89731 0.59314	1
0.53217 0.98951 0.1954 0.27718	-1
0.47945 0.30232 0.45604 0.89163	1
0.99187 0.72996 0.77676 0.72478	1
0.8889 0.36558 0.82728 0.45772	1
0.27408 0.7204 0.65677 0.70424	1
0.52243 0.59938 0.6246 0.11785	-1
0.76399 0.025814 0.33736 0.20739	1
0.27187 0.74592 0.21669 0.41116	-1
0.90839 0.050892 0.67696 0.98549	1
0.60506 0.54448 0.84372 0.30577	1
0.10422 0.76155 0.83826 0.5412	1
0.78474 0.0066151 0.22536 0.50022	1
0.98582 0.68248 0.28302 0.45186	1
0.41665 0.81217 0.097022 0.32122	-1
0.90475 0.46776 0.88671 0.68763	1
0.033977 0.048415 0.60235 0.065179	-1
0.98983 0.48006 0.33899 0.29487	1
0.85168 0.59711 0.93749 0.35835	1
0.84725 0.020964 0.39386 0.88603	1
0.56072 0.91605 0.019558 0.42813	-1
0.11745 0.060389 0.021678 0.58085	-1
0.20919 0.79555 0.69939 0.78054	1
0.7171 0.28297 0.84921 0.74192	1
0.21242 0.32839 0.56807 0.53329	1
0.48941 0.0084562 0.51977 0.72383	1
0.98037 0.2035 0.32161 0.4112	1
0.35711 0.67505 0.11554 0.47356	-1
0.68983 0.09837 0.66985 0.62623	1
0.43838 0.026309 0.51285 0.86236	1
0.10529 0.68645 0.99395 0.63142	1
0.53952 0.99271 0.27649 0.9474	1
0.018782 0.74473 0.99206 0.87102	1
0.51718 0.67211 0.70828 0.31218	1
0.41189 0.56691 0.78364 0.67886	1
0.44772 0.18827 0.71978 0.36447	1
0.317 0.47494 0.54949 0.55973	1
0.21139 0.30158 0.65269 0.051723	-1
0.13736 0.51767 0.28234 0.79935	1
0.037048 0.10755 0.63398 0.76885	1
0.44087 0.89808 0.67844 0.48225	1
0.75841 0.78382 0.24322 0.72986	1
0.87597 0.89991 0.037972 0.2432	-1
0.60687 0.32885 0.54284 0.67944	1
0.43019 0.869 0.60879 0.90864	1
0.65513 0.39801 0.91845 0.53552	1
0.88689 0.65472 0.99466 0.69948	1
0.77567 0.94883 0.8498 0.18626	1
0.97233 0.1599 0.9329 0.089635	1
0.94461 0.72613 0.71317 0.46217	1
0.4605 0.97047 0.76531 0.3996	1
0.5502 0.37931 0.76456 0.80705	1
0.5828 0.16063 0.74013 0.11508	1
0.58966 0.49064 0.99596 0.25634	1
0.96575 0.2141 0.15024 0.98043	1
0.29939 0.2934 0.46088 0.74118	1
0.042301 0.51492 0.105 0.33518	-1
0.62395 0.45102 0.92252 0.77543	1
0.36607 0.35256 0.32267 0.3285	-1
0.96545 0.25132 0.064417 0.51374	1
0.63056 0.053806 0.14816 0.40033	1
0.48831 0.76017 0.61242 0.48176	1
0.5583 0.59146 0.24049 0.22209	-1
0.94304 0.96431 0.31249 0.10506	-1
0.011705 0.93889 0.25839 0.21194	-1
0.97164 0.22943 0.18083 0.88409	1
0.87546 0.6744 0.75024 0.25818	1
0.64631 0.32332 0.86857 0.40117	1
0.4276 0.81183 0.34678 0.98935	1
0.28472 0.82959 0.40054 0.87363	1
0.62037 0.31285 0.27722 0.64167	1
0.70482 0.629 0.6828 0.51672	1
0.83688 0.18413 0.37164 0.51392	1
0.19111 0.26472 0.19798 0.76058	1
0.24988 0.091229 0.19524 0.012353	-1
0.62081 0.11765 0.98492 0.019084	1
0.18157 0.22637 0.68213 0.74354	1
0.7659 0.28888 0.61728 0.1657	1
0.26463 0.45099 0.14001 0.47823	-1
0.90022 0.31697 0.73717 0.84918	1
0.85095 0.7647 0.26824 0.61702	1
0.33281 0.83714 0.21334 0.27535	-1
0.29159 0.13184 0.10133 0.33435	-1
0.46935 0.26674 0.023366 0.21269	-1
0.6042 0.23026 0.50198 0.67093	1
0.50244 0.31349 0.564 0.74072	1
0.12275 0.53116 0.37771 0.27835	-1
0.12977 0.61848 0.83557 0.087753	-1
0.60099 0.74051 0.046187 0.79207	1
0.96669 0.37691 0.014413 0.026769	-1
0.24756 0.67287 0.053795 0.053087	-1
0.31767 0.63018 0.37828 0.27766	-1
0.60216 0.17537 0.1279 0.61092	1
0.087833 0.99196 0.77303 0.98091	1
0.36564 0.23189 0.64808 0.78337	1
0.21106 0.13959 0.20768 0.72656	1
0.6089 0.20358 0.9282 0.39475	1
0.079604 0.58299 0.46986 0.69636	1
0.25485 0.35519 0.26085 0.69246	1
0.67904 0.41069 0.49872 0.69857	1
0.40779 0.8325 0.16625 0.47396	-1
0.46199 0.50523 0.33119 0.92953	1
0.89327 0.56518 0.21383 0.61029	1
0.41033 0.38488 0.12862 0.8564	1
0.058138 0.62899 0.60946 0.99762	1
0.0073587 0.54418 0.26272 0.0063957	-1
0.91431 0.96241 0.89095 0.22206	1
0.97883 0.69139 0.23555 0.56506	1
0.79162 0.25942 0.20671 0.081687	-1
0.1136 0.19133 0.20443 0.44308	-1
0.5753 0.11082 0.96049 0.44523	1
0.66688 0.32664 0.058022 0.21483	-1
0.85187 0.53112 0.29813 0.91085	1
0.5679 0.7258 0.47001 0.49278	1
0.35162 0.85285 0.45142 0.22949	-1
0.2479 0.52952 0.79521 0.44092	1
0.4693 0.60065 0.90787 0.92907	1
0.31096 0.052271 0.25236 0.82934	1
0.55096 0.79786 0.71317 0.8198	1
0.99279 0.15139 0.27982 0.45122	1
0.66404 0.096739 0.26582 0.10294	-1
0.52803 0.1423 0.46639 0.57637	1
0.99328 0.14342 0.0087678 0.84295	1
0.5299 0.17308 0.0613 0.99353	1
0.81762 0.54861 0.87142 0.55873	1
0.68483 0.65517 0.49261 0.65511	1
0.24142 0.53478 0.92219 0.53656	1
0.66164 0.97376 0.61345 0.39626	1
0.049532 0.54176 0.98792 0.89908	1
0.038881 0.38398 0.6202 0.25135	-1
0.61624 0.084068 0.02411 0.65738	1
0.17096 0.41017 0.78869 0.71301	1
0.29773 0.63452 0.9311 0.57032	1
0.041402 0.64972 0.2671 0.15491	-1
0.28259 0.44665 0.57678 0.98452	1
0.16068 0.072643 0.31165 0.29832	-1
0.97714 0.77051 0.54517 0.72295	1
0.87151 0.86679 0.20841 0.69075	1
0.34734 0.25215 0.67884 0.69012	1
0.26408 0.11281 0.021935 0.17689	-1
0.69426 0.41539 0.27711 0.78669	1
0.84044 0.29512 0.56474 0.33757	1
0.39973 0.32958 0.34539 0.66934	1
0.58272 0.40829 0.30819 0.1299	-1
0.4527 0.40875 0.045895 0.41199	-1
0.29341 0.03832 0.7905 0.33916	1
0.92222 0.51471 0.13331 0.56679	1
0.18129 0.96248 0.79131 0.58486	1
0.45696 0.20427 0.69854 0.48235	1
0.96531 0.27775 0.95255 0.56022	1
0.50468 0.99699 0.75136 0.51681	1
0.55852 0.067689 0.666 0.98482	1
0.83188 0.66817 0.23403 0.72472	1
0.97959 0.40402 0.96303 0.28133	1
0.29634 0.4012 0.40266 0.67864	1
0.34922 0.99751 0.23234 0.52115	-1
0.65637 0.7181 0.72843 0.93113	1
0.079695 0.57218 0.70591 0.33812	-1
0.71206 0.51569 0.18168 0.5557	1
0.17528 0.2625 0.8306 0.029669	-1
0.93895 0.93941 0.72496 0.95655	1
0.046136 0.94413 0.038311 0.26812	-1
0.072491 0.2242 0.62592 0.67238	1
